Learning Rate, Gamma, Reward 
0.5499999999999999, 0.44999999999999996, -464.0
0.5499999999999999, 0.44999999999999996, -292.0
0.5499999999999999, 0.44999999999999996, -356.0
0.5499999999999999, 0.44999999999999996, -101.0
0.5499999999999999, 0.44999999999999996, -46.0
0.5499999999999999, 0.44999999999999996, -508.0
0.5499999999999999, 0.44999999999999996, -356.0
0.5499999999999999, 0.44999999999999996, -93.0
0.5499999999999999, 0.44999999999999996, -440.0
0.5499999999999999, 0.44999999999999996, -69.0
0.5499999999999999, 0.44999999999999996, -55.0
0.5499999999999999, 0.44999999999999996, -108.0
0.5499999999999999, 0.44999999999999996, -53.0
0.5499999999999999, 0.44999999999999996, 14.0
0.5499999999999999, 0.44999999999999996, -81.0
0.5499999999999999, 0.44999999999999996, 20.0
0.5499999999999999, 0.44999999999999996, -33.0
0.5499999999999999, 0.44999999999999996, -55.0
0.5499999999999999, 0.44999999999999996, -16.0
0.5499999999999999, 0.44999999999999996, -133.0
0.5499999999999999, 0.44999999999999996, 34.0
0.5499999999999999, 0.44999999999999996, 8.0
0.5499999999999999, 0.44999999999999996, -226.0
0.5499999999999999, 0.44999999999999996, 41.0
0.5499999999999999, 0.44999999999999996, -2.0
0.5499999999999999, 0.44999999999999996, 24.0
0.5499999999999999, 0.44999999999999996, -20.0
0.5499999999999999, 0.44999999999999996, 20.0
0.5499999999999999, 0.44999999999999996, 43.0
0.5499999999999999, 0.44999999999999996, 42.0
0.5499999999999999, 0.44999999999999996, 3.0
0.5499999999999999, 0.44999999999999996, 14.0
0.5499999999999999, 0.44999999999999996, 51.0
0.5499999999999999, 0.44999999999999996, 47.0
0.5499999999999999, 0.44999999999999996, 45.0
0.5499999999999999, 0.44999999999999996, -24.0
0.5499999999999999, 0.44999999999999996, 45.0
0.5499999999999999, 0.44999999999999996, 53.0
0.5499999999999999, 0.44999999999999996, 17.0
0.5499999999999999, 0.44999999999999996, -92.0
0.5499999999999999, 0.44999999999999996, -37.0
0.5499999999999999, 0.44999999999999996, 49.0
0.5499999999999999, 0.44999999999999996, 45.0
0.5499999999999999, 0.44999999999999996, 42.0
0.5499999999999999, 0.44999999999999996, 59.0
0.5499999999999999, 0.44999999999999996, 62.0
0.5499999999999999, 0.44999999999999996, 32.0
0.5499999999999999, 0.44999999999999996, 47.0
0.5499999999999999, 0.44999999999999996, 49.0
0.5499999999999999, 0.44999999999999996, 61.0
0.5499999999999999, 0.44999999999999996, 33.0
0.5499999999999999, 0.44999999999999996, -13.0
0.5499999999999999, 0.44999999999999996, 33.0
0.5499999999999999, 0.44999999999999996, 44.0
0.5499999999999999, 0.44999999999999996, 64.0
0.5499999999999999, 0.44999999999999996, 55.0
0.5499999999999999, 0.44999999999999996, 54.0
0.5499999999999999, 0.44999999999999996, 39.0
0.5499999999999999, 0.44999999999999996, 29.0
0.5499999999999999, 0.44999999999999996, 68.0
0.5499999999999999, 0.44999999999999996, 49.0
0.5499999999999999, 0.44999999999999996, 62.0
0.5499999999999999, 0.44999999999999996, 56.0
0.5499999999999999, 0.44999999999999996, 60.0
0.5499999999999999, 0.44999999999999996, 73.0
0.5499999999999999, 0.44999999999999996, 53.0
0.5499999999999999, 0.44999999999999996, 56.0
0.5499999999999999, 0.44999999999999996, 64.0
0.5499999999999999, 0.44999999999999996, 57.0
0.5499999999999999, 0.44999999999999996, 67.0
0.5499999999999999, 0.44999999999999996, 65.0
0.5499999999999999, 0.44999999999999996, 61.0
0.5499999999999999, 0.44999999999999996, 64.0
0.5499999999999999, 0.44999999999999996, 71.0
0.5499999999999999, 0.44999999999999996, 65.0
0.5499999999999999, 0.44999999999999996, 59.0
0.5499999999999999, 0.44999999999999996, 61.0
0.5499999999999999, 0.44999999999999996, 60.0
0.5499999999999999, 0.44999999999999996, 70.0
0.5499999999999999, 0.44999999999999996, 64.0
0.5499999999999999, 0.44999999999999996, 68.0
0.5499999999999999, 0.44999999999999996, 68.0
0.5499999999999999, 0.44999999999999996, 55.0
0.5499999999999999, 0.44999999999999996, 61.0
0.5499999999999999, 0.44999999999999996, 48.0
0.5499999999999999, 0.44999999999999996, 73.0
0.5499999999999999, 0.44999999999999996, 65.0
0.5499999999999999, 0.44999999999999996, 31.0
0.5499999999999999, 0.44999999999999996, 56.0
0.5499999999999999, 0.44999999999999996, 71.0
0.5499999999999999, 0.44999999999999996, 73.0
0.5499999999999999, 0.44999999999999996, 60.0
0.5499999999999999, 0.44999999999999996, 61.0
0.5499999999999999, 0.44999999999999996, 66.0
0.5499999999999999, 0.44999999999999996, 60.0
0.5499999999999999, 0.49999999999999994, -1577.0
0.5499999999999999, 0.49999999999999994, -292.0
0.5499999999999999, 0.49999999999999994, -287.0
0.5499999999999999, 0.49999999999999994, -25.0
0.5499999999999999, 0.49999999999999994, -543.0
0.5499999999999999, 0.49999999999999994, -133.0
0.5499999999999999, 0.49999999999999994, -78.0
0.5499999999999999, 0.49999999999999994, -366.0
0.5499999999999999, 0.49999999999999994, -217.0
0.5499999999999999, 0.49999999999999994, -97.0
0.5499999999999999, 0.49999999999999994, -19.0
0.5499999999999999, 0.49999999999999994, 7.0
0.5499999999999999, 0.49999999999999994, -205.0
0.5499999999999999, 0.49999999999999994, -4.0
0.5499999999999999, 0.49999999999999994, -69.0
0.5499999999999999, 0.49999999999999994, -78.0
0.5499999999999999, 0.49999999999999994, 32.0
0.5499999999999999, 0.49999999999999994, -7.0
0.5499999999999999, 0.49999999999999994, -29.0
0.5499999999999999, 0.49999999999999994, 4.0
0.5499999999999999, 0.49999999999999994, -137.0
0.5499999999999999, 0.49999999999999994, -96.0
0.5499999999999999, 0.49999999999999994, -207.0
0.5499999999999999, 0.49999999999999994, 0.0
0.5499999999999999, 0.49999999999999994, 60.0
0.5499999999999999, 0.49999999999999994, 44.0
0.5499999999999999, 0.49999999999999994, -27.0
0.5499999999999999, 0.49999999999999994, -2.0
0.5499999999999999, 0.49999999999999994, -336.0
0.5499999999999999, 0.49999999999999994, -47.0
0.5499999999999999, 0.49999999999999994, -21.0
0.5499999999999999, 0.49999999999999994, 57.0
0.5499999999999999, 0.49999999999999994, 61.0
0.5499999999999999, 0.49999999999999994, -667.0
0.5499999999999999, 0.49999999999999994, 30.0
0.5499999999999999, 0.49999999999999994, 13.0
0.5499999999999999, 0.49999999999999994, 53.0
0.5499999999999999, 0.49999999999999994, 1.0
0.5499999999999999, 0.49999999999999994, 25.0
0.5499999999999999, 0.49999999999999994, 58.0
0.5499999999999999, 0.49999999999999994, 38.0
0.5499999999999999, 0.49999999999999994, 50.0
0.5499999999999999, 0.49999999999999994, 33.0
0.5499999999999999, 0.49999999999999994, 36.0
0.5499999999999999, 0.49999999999999994, 29.0
0.5499999999999999, 0.49999999999999994, 65.0
0.5499999999999999, 0.49999999999999994, 45.0
0.5499999999999999, 0.49999999999999994, 37.0
0.5499999999999999, 0.49999999999999994, 18.0
0.5499999999999999, 0.49999999999999994, 30.0
0.5499999999999999, 0.49999999999999994, 19.0
0.5499999999999999, 0.49999999999999994, 2.0
0.5499999999999999, 0.49999999999999994, 47.0
0.5499999999999999, 0.49999999999999994, 35.0
0.5499999999999999, 0.49999999999999994, 50.0
0.5499999999999999, 0.49999999999999994, 58.0
0.5499999999999999, 0.49999999999999994, 54.0
0.5499999999999999, 0.49999999999999994, 55.0
0.5499999999999999, 0.49999999999999994, -55.0
0.5499999999999999, 0.49999999999999994, 68.0
0.5499999999999999, 0.49999999999999994, -93.0
0.5499999999999999, 0.49999999999999994, 44.0
0.5499999999999999, 0.49999999999999994, 63.0
0.5499999999999999, 0.49999999999999994, 66.0
0.5499999999999999, 0.49999999999999994, 61.0
0.5499999999999999, 0.49999999999999994, 57.0
0.5499999999999999, 0.49999999999999994, 60.0
0.5499999999999999, 0.49999999999999994, 59.0
0.5499999999999999, 0.49999999999999994, 58.0
0.5499999999999999, 0.49999999999999994, 62.0
0.5499999999999999, 0.49999999999999994, 59.0
0.5499999999999999, 0.49999999999999994, 47.0
0.5499999999999999, 0.49999999999999994, 60.0
0.5499999999999999, 0.49999999999999994, 32.0
0.5499999999999999, 0.49999999999999994, 65.0
0.5499999999999999, 0.49999999999999994, 60.0
0.5499999999999999, 0.49999999999999994, 71.0
0.5499999999999999, 0.49999999999999994, 65.0
0.5499999999999999, 0.49999999999999994, 59.0
0.5499999999999999, 0.49999999999999994, 28.0
0.5499999999999999, 0.49999999999999994, 42.0
0.5499999999999999, 0.49999999999999994, 37.0
0.5499999999999999, 0.49999999999999994, -5.0
0.5499999999999999, 0.49999999999999994, 63.0
0.5499999999999999, 0.49999999999999994, 44.0
0.5499999999999999, 0.49999999999999994, 49.0
0.5499999999999999, 0.49999999999999994, 58.0
0.5499999999999999, 0.49999999999999994, 56.0
0.5499999999999999, 0.49999999999999994, 69.0
0.5499999999999999, 0.49999999999999994, 69.0
0.5499999999999999, 0.49999999999999994, 43.0
0.5499999999999999, 0.49999999999999994, 66.0
0.5499999999999999, 0.49999999999999994, -65.0
0.5499999999999999, 0.49999999999999994, 68.0
0.5499999999999999, 0.49999999999999994, 67.0
0.5499999999999999, 0.49999999999999994, 57.0
0.5499999999999999, 0.49999999999999994, 66.0
0.5499999999999999, 0.49999999999999994, 29.0
0.5499999999999999, 0.49999999999999994, 63.0
0.5499999999999999, 0.49999999999999994, 45.0
0.5499999999999999, 0.5499999999999999, -842.0
0.5499999999999999, 0.5499999999999999, -1133.0
0.5499999999999999, 0.5499999999999999, -795.0
0.5499999999999999, 0.5499999999999999, -968.0
0.5499999999999999, 0.5499999999999999, -580.0
0.5499999999999999, 0.5499999999999999, -345.0
0.5499999999999999, 0.5499999999999999, -697.0
0.5499999999999999, 0.5499999999999999, -53.0
0.5499999999999999, 0.5499999999999999, -610.0
0.5499999999999999, 0.5499999999999999, 14.0
0.5499999999999999, 0.5499999999999999, -75.0
0.5499999999999999, 0.5499999999999999, 10.0
0.5499999999999999, 0.5499999999999999, -64.0
0.5499999999999999, 0.5499999999999999, -77.0
0.5499999999999999, 0.5499999999999999, 14.0
0.5499999999999999, 0.5499999999999999, -41.0
0.5499999999999999, 0.5499999999999999, -108.0
0.5499999999999999, 0.5499999999999999, -435.0
0.5499999999999999, 0.5499999999999999, -36.0
0.5499999999999999, 0.5499999999999999, 36.0
0.5499999999999999, 0.5499999999999999, -6.0
0.5499999999999999, 0.5499999999999999, -34.0
0.5499999999999999, 0.5499999999999999, -36.0
0.5499999999999999, 0.5499999999999999, 5.0
0.5499999999999999, 0.5499999999999999, -703.0
0.5499999999999999, 0.5499999999999999, 30.0
0.5499999999999999, 0.5499999999999999, -51.0
0.5499999999999999, 0.5499999999999999, -24.0
0.5499999999999999, 0.5499999999999999, 27.0
0.5499999999999999, 0.5499999999999999, 22.0
0.5499999999999999, 0.5499999999999999, 28.0
0.5499999999999999, 0.5499999999999999, 22.0
0.5499999999999999, 0.5499999999999999, 34.0
0.5499999999999999, 0.5499999999999999, 43.0
0.5499999999999999, 0.5499999999999999, 14.0
0.5499999999999999, 0.5499999999999999, 12.0
0.5499999999999999, 0.5499999999999999, 4.0
0.5499999999999999, 0.5499999999999999, 6.0
0.5499999999999999, 0.5499999999999999, 22.0
0.5499999999999999, 0.5499999999999999, 50.0
0.5499999999999999, 0.5499999999999999, 48.0
0.5499999999999999, 0.5499999999999999, 44.0
0.5499999999999999, 0.5499999999999999, 55.0
0.5499999999999999, 0.5499999999999999, 4.0
0.5499999999999999, 0.5499999999999999, 39.0
0.5499999999999999, 0.5499999999999999, 45.0
0.5499999999999999, 0.5499999999999999, 63.0
0.5499999999999999, 0.5499999999999999, 66.0
0.5499999999999999, 0.5499999999999999, 66.0
0.5499999999999999, 0.5499999999999999, 55.0
0.5499999999999999, 0.5499999999999999, 45.0
0.5499999999999999, 0.5499999999999999, 30.0
0.5499999999999999, 0.5499999999999999, 56.0
0.5499999999999999, 0.5499999999999999, 58.0
0.5499999999999999, 0.5499999999999999, 45.0
0.5499999999999999, 0.5499999999999999, 65.0
0.5499999999999999, 0.5499999999999999, 58.0
0.5499999999999999, 0.5499999999999999, 60.0
0.5499999999999999, 0.5499999999999999, 68.0
0.5499999999999999, 0.5499999999999999, 54.0
0.5499999999999999, 0.5499999999999999, 63.0
0.5499999999999999, 0.5499999999999999, 76.0
0.5499999999999999, 0.5499999999999999, 55.0
0.5499999999999999, 0.5499999999999999, 64.0
0.5499999999999999, 0.5499999999999999, 39.0
0.5499999999999999, 0.5499999999999999, 74.0
0.5499999999999999, 0.5499999999999999, 60.0
0.5499999999999999, 0.5499999999999999, 57.0
0.5499999999999999, 0.5499999999999999, 62.0
0.5499999999999999, 0.5499999999999999, 58.0
0.5499999999999999, 0.5499999999999999, 56.0
0.5499999999999999, 0.5499999999999999, 74.0
0.5499999999999999, 0.5499999999999999, 67.0
0.5499999999999999, 0.5499999999999999, 66.0
0.5499999999999999, 0.5499999999999999, 65.0
0.5499999999999999, 0.5499999999999999, 64.0
0.5499999999999999, 0.5499999999999999, 58.0
0.5499999999999999, 0.5499999999999999, 35.0
0.5499999999999999, 0.5499999999999999, 65.0
0.5499999999999999, 0.5499999999999999, 32.0
0.5499999999999999, 0.5499999999999999, 73.0
0.5499999999999999, 0.5499999999999999, 70.0
0.5499999999999999, 0.5499999999999999, 52.0
0.5499999999999999, 0.5499999999999999, 63.0
0.5499999999999999, 0.5499999999999999, 64.0
0.5499999999999999, 0.5499999999999999, 69.0
0.5499999999999999, 0.5499999999999999, 56.0
0.5499999999999999, 0.5499999999999999, 62.0
0.5499999999999999, 0.5499999999999999, 67.0
0.5499999999999999, 0.5499999999999999, 69.0
0.5499999999999999, 0.5499999999999999, 69.0
0.5499999999999999, 0.5499999999999999, 58.0
0.5499999999999999, 0.5499999999999999, 70.0
0.5499999999999999, 0.5499999999999999, 7.0
0.5499999999999999, 0.5499999999999999, 54.0
0.5499999999999999, 0.5499999999999999, 63.0
0.5499999999999999, 0.5499999999999999, 67.0
0.5499999999999999, 0.5499999999999999, 63.0
0.5499999999999999, 0.5499999999999999, 70.0
0.5499999999999999, 0.5499999999999999, 55.0
0.5499999999999999, 0.6, -442.0
0.5499999999999999, 0.6, -93.0
0.5499999999999999, 0.6, -451.0
0.5499999999999999, 0.6, -1106.0
0.5499999999999999, 0.6, -134.0
0.5499999999999999, 0.6, -155.0
0.5499999999999999, 0.6, -213.0
0.5499999999999999, 0.6, -124.0
0.5499999999999999, 0.6, -182.0
0.5499999999999999, 0.6, -104.0
0.5499999999999999, 0.6, -168.0
0.5499999999999999, 0.6, -132.0
0.5499999999999999, 0.6, 24.0
0.5499999999999999, 0.6, 7.0
0.5499999999999999, 0.6, -148.0
0.5499999999999999, 0.6, -104.0
0.5499999999999999, 0.6, -1.0
0.5499999999999999, 0.6, -372.0
0.5499999999999999, 0.6, 22.0
0.5499999999999999, 0.6, 2.0
0.5499999999999999, 0.6, 30.0
0.5499999999999999, 0.6, -471.0
0.5499999999999999, 0.6, 14.0
0.5499999999999999, 0.6, -63.0
0.5499999999999999, 0.6, -45.0
0.5499999999999999, 0.6, 21.0
0.5499999999999999, 0.6, 4.0
0.5499999999999999, 0.6, 15.0
0.5499999999999999, 0.6, 12.0
0.5499999999999999, 0.6, 34.0
0.5499999999999999, 0.6, 5.0
0.5499999999999999, 0.6, 34.0
0.5499999999999999, 0.6, 54.0
0.5499999999999999, 0.6, -29.0
0.5499999999999999, 0.6, 45.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 45.0
0.5499999999999999, 0.6, 51.0
0.5499999999999999, 0.6, 31.0
0.5499999999999999, 0.6, -32.0
0.5499999999999999, 0.6, 72.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 42.0
0.5499999999999999, 0.6, -9.0
0.5499999999999999, 0.6, 41.0
0.5499999999999999, 0.6, -17.0
0.5499999999999999, 0.6, 51.0
0.5499999999999999, 0.6, 46.0
0.5499999999999999, 0.6, 67.0
0.5499999999999999, 0.6, 30.0
0.5499999999999999, 0.6, 71.0
0.5499999999999999, 0.6, 48.0
0.5499999999999999, 0.6, 57.0
0.5499999999999999, 0.6, 36.0
0.5499999999999999, 0.6, 67.0
0.5499999999999999, 0.6, 60.0
0.5499999999999999, 0.6, 49.0
0.5499999999999999, 0.6, 69.0
0.5499999999999999, 0.6, 34.0
0.5499999999999999, 0.6, 38.0
0.5499999999999999, 0.6, 45.0
0.5499999999999999, 0.6, 41.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 65.0
0.5499999999999999, 0.6, 65.0
0.5499999999999999, 0.6, 72.0
0.5499999999999999, 0.6, 74.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 53.0
0.5499999999999999, 0.6, 76.0
0.5499999999999999, 0.6, 49.0
0.5499999999999999, 0.6, 69.0
0.5499999999999999, 0.6, 40.0
0.5499999999999999, 0.6, 70.0
0.5499999999999999, 0.6, 61.0
0.5499999999999999, 0.6, 60.0
0.5499999999999999, 0.6, 63.0
0.5499999999999999, 0.6, 64.0
0.5499999999999999, 0.6, 56.0
0.5499999999999999, 0.6, 72.0
0.5499999999999999, 0.6, 50.0
0.5499999999999999, 0.6, 63.0
0.5499999999999999, 0.6, 70.0
0.5499999999999999, 0.6, 50.0
0.5499999999999999, 0.6, 72.0
0.5499999999999999, 0.6, 48.0
0.5499999999999999, 0.6, 47.0
0.5499999999999999, 0.6, 66.0
0.5499999999999999, 0.6, 51.0
0.5499999999999999, 0.6, 55.0
0.5499999999999999, 0.6, 48.0
0.5499999999999999, 0.6, 54.0
0.5499999999999999, 0.6, 48.0
0.5499999999999999, 0.6, 65.0
0.5499999999999999, 0.6, 49.0
0.5499999999999999, 0.6, 73.0
0.5499999999999999, 0.6, 52.0
0.5499999999999999, 0.6, 72.0
0.5499999999999999, 0.6, 15.0
0.5499999999999999, 0.65, -506.0
0.5499999999999999, 0.65, -414.0
0.5499999999999999, 0.65, -389.0
0.5499999999999999, 0.65, -208.0
0.5499999999999999, 0.65, -171.0
0.5499999999999999, 0.65, -37.0
0.5499999999999999, 0.65, -103.0
0.5499999999999999, 0.65, -9.0
0.5499999999999999, 0.65, 12.0
0.5499999999999999, 0.65, -66.0
0.5499999999999999, 0.65, -115.0
0.5499999999999999, 0.65, -123.0
0.5499999999999999, 0.65, -206.0
0.5499999999999999, 0.65, 22.0
0.5499999999999999, 0.65, -27.0
0.5499999999999999, 0.65, -70.0
0.5499999999999999, 0.65, 1.0
0.5499999999999999, 0.65, -18.0
0.5499999999999999, 0.65, -97.0
0.5499999999999999, 0.65, 33.0
0.5499999999999999, 0.65, -53.0
0.5499999999999999, 0.65, 64.0
0.5499999999999999, 0.65, -95.0
0.5499999999999999, 0.65, 55.0
0.5499999999999999, 0.65, -27.0
0.5499999999999999, 0.65, -171.0
0.5499999999999999, 0.65, -113.0
0.5499999999999999, 0.65, 28.0
0.5499999999999999, 0.65, 32.0
0.5499999999999999, 0.65, -195.0
0.5499999999999999, 0.65, -56.0
0.5499999999999999, 0.65, 4.0
0.5499999999999999, 0.65, 42.0
0.5499999999999999, 0.65, 60.0
0.5499999999999999, 0.65, 12.0
0.5499999999999999, 0.65, -376.0
0.5499999999999999, 0.65, 26.0
0.5499999999999999, 0.65, 37.0
0.5499999999999999, 0.65, 47.0
0.5499999999999999, 0.65, 53.0
0.5499999999999999, 0.65, 35.0
0.5499999999999999, 0.65, 22.0
0.5499999999999999, 0.65, 52.0
0.5499999999999999, 0.65, -161.0
0.5499999999999999, 0.65, 57.0
0.5499999999999999, 0.65, 21.0
0.5499999999999999, 0.65, 44.0
0.5499999999999999, 0.65, 41.0
0.5499999999999999, 0.65, 55.0
0.5499999999999999, 0.65, 61.0
0.5499999999999999, 0.65, 64.0
0.5499999999999999, 0.65, 58.0
0.5499999999999999, 0.65, 52.0
0.5499999999999999, 0.65, 63.0
0.5499999999999999, 0.65, 39.0
0.5499999999999999, 0.65, 64.0
0.5499999999999999, 0.65, 61.0
0.5499999999999999, 0.65, 57.0
0.5499999999999999, 0.65, 60.0
0.5499999999999999, 0.65, 32.0
0.5499999999999999, 0.65, 53.0
0.5499999999999999, 0.65, 22.0
0.5499999999999999, 0.65, 58.0
0.5499999999999999, 0.65, 45.0
0.5499999999999999, 0.65, 41.0
0.5499999999999999, 0.65, 66.0
0.5499999999999999, 0.65, 72.0
0.5499999999999999, 0.65, 67.0
0.5499999999999999, 0.65, 64.0
0.5499999999999999, 0.65, 58.0
0.5499999999999999, 0.65, 62.0
0.5499999999999999, 0.65, 53.0
0.5499999999999999, 0.65, 64.0
0.5499999999999999, 0.65, 42.0
0.5499999999999999, 0.65, 56.0
0.5499999999999999, 0.65, 62.0
0.5499999999999999, 0.65, 59.0
0.5499999999999999, 0.65, 43.0
0.5499999999999999, 0.65, 65.0
0.5499999999999999, 0.65, 71.0
0.5499999999999999, 0.65, 58.0
0.5499999999999999, 0.65, 53.0
0.5499999999999999, 0.65, 66.0
0.5499999999999999, 0.65, 50.0
0.5499999999999999, 0.65, 61.0
0.5499999999999999, 0.65, 74.0
0.5499999999999999, 0.65, 72.0
0.5499999999999999, 0.65, 62.0
0.5499999999999999, 0.65, 65.0
0.5499999999999999, 0.65, 71.0
0.5499999999999999, 0.65, 60.0
0.5499999999999999, 0.65, 57.0
0.5499999999999999, 0.65, 62.0
0.5499999999999999, 0.65, 72.0
0.5499999999999999, 0.65, 70.0
0.5499999999999999, 0.65, 61.0
0.5499999999999999, 0.65, 8.0
0.5499999999999999, 0.65, 69.0
0.5499999999999999, 0.65, 63.0
0.5499999999999999, 0.65, 37.0
0.5499999999999999, 0.7000000000000001, -300.0
0.5499999999999999, 0.7000000000000001, -251.0
0.5499999999999999, 0.7000000000000001, -218.0
0.5499999999999999, 0.7000000000000001, -42.0
0.5499999999999999, 0.7000000000000001, -119.0
0.5499999999999999, 0.7000000000000001, -717.0
0.5499999999999999, 0.7000000000000001, -174.0
0.5499999999999999, 0.7000000000000001, -121.0
0.5499999999999999, 0.7000000000000001, -32.0
0.5499999999999999, 0.7000000000000001, -21.0
0.5499999999999999, 0.7000000000000001, -94.0
0.5499999999999999, 0.7000000000000001, -161.0
0.5499999999999999, 0.7000000000000001, -81.0
0.5499999999999999, 0.7000000000000001, -618.0
0.5499999999999999, 0.7000000000000001, -163.0
0.5499999999999999, 0.7000000000000001, -20.0
0.5499999999999999, 0.7000000000000001, -15.0
0.5499999999999999, 0.7000000000000001, -76.0
0.5499999999999999, 0.7000000000000001, 36.0
0.5499999999999999, 0.7000000000000001, -85.0
0.5499999999999999, 0.7000000000000001, -94.0
0.5499999999999999, 0.7000000000000001, -180.0
0.5499999999999999, 0.7000000000000001, 3.0
0.5499999999999999, 0.7000000000000001, -46.0
0.5499999999999999, 0.7000000000000001, -62.0
0.5499999999999999, 0.7000000000000001, 5.0
0.5499999999999999, 0.7000000000000001, -24.0
0.5499999999999999, 0.7000000000000001, 26.0
0.5499999999999999, 0.7000000000000001, -86.0
0.5499999999999999, 0.7000000000000001, 40.0
0.5499999999999999, 0.7000000000000001, -9.0
0.5499999999999999, 0.7000000000000001, -172.0
0.5499999999999999, 0.7000000000000001, 62.0
0.5499999999999999, 0.7000000000000001, 52.0
0.5499999999999999, 0.7000000000000001, 49.0
0.5499999999999999, 0.7000000000000001, -30.0
0.5499999999999999, 0.7000000000000001, -7.0
0.5499999999999999, 0.7000000000000001, -113.0
0.5499999999999999, 0.7000000000000001, -40.0
0.5499999999999999, 0.7000000000000001, 29.0
0.5499999999999999, 0.7000000000000001, 55.0
0.5499999999999999, 0.7000000000000001, 64.0
0.5499999999999999, 0.7000000000000001, 13.0
0.5499999999999999, 0.7000000000000001, 11.0
0.5499999999999999, 0.7000000000000001, 62.0
0.5499999999999999, 0.7000000000000001, 29.0
0.5499999999999999, 0.7000000000000001, 72.0
0.5499999999999999, 0.7000000000000001, 67.0
0.5499999999999999, 0.7000000000000001, 58.0
0.5499999999999999, 0.7000000000000001, 62.0
0.5499999999999999, 0.7000000000000001, 59.0
0.5499999999999999, 0.7000000000000001, 55.0
0.5499999999999999, 0.7000000000000001, 62.0
0.5499999999999999, 0.7000000000000001, 74.0
0.5499999999999999, 0.7000000000000001, 65.0
0.5499999999999999, 0.7000000000000001, 67.0
0.5499999999999999, 0.7000000000000001, 50.0
0.5499999999999999, 0.7000000000000001, 49.0
0.5499999999999999, 0.7000000000000001, 59.0
0.5499999999999999, 0.7000000000000001, 32.0
0.5499999999999999, 0.7000000000000001, 51.0
0.5499999999999999, 0.7000000000000001, 35.0
0.5499999999999999, 0.7000000000000001, 53.0
0.5499999999999999, 0.7000000000000001, 69.0
0.5499999999999999, 0.7000000000000001, 55.0
0.5499999999999999, 0.7000000000000001, 51.0
0.5499999999999999, 0.7000000000000001, 63.0
0.5499999999999999, 0.7000000000000001, 60.0
0.5499999999999999, 0.7000000000000001, 56.0
0.5499999999999999, 0.7000000000000001, 67.0
0.5499999999999999, 0.7000000000000001, 68.0
0.5499999999999999, 0.7000000000000001, 58.0
0.5499999999999999, 0.7000000000000001, 56.0
0.5499999999999999, 0.7000000000000001, 40.0
0.5499999999999999, 0.7000000000000001, 56.0
0.5499999999999999, 0.7000000000000001, 63.0
0.5499999999999999, 0.7000000000000001, 64.0
0.5499999999999999, 0.7000000000000001, 75.0
0.5499999999999999, 0.7000000000000001, 69.0
0.5499999999999999, 0.7000000000000001, 63.0
0.5499999999999999, 0.7000000000000001, 64.0
0.5499999999999999, 0.7000000000000001, 43.0
0.5499999999999999, 0.7000000000000001, 71.0
0.5499999999999999, 0.7000000000000001, 75.0
0.5499999999999999, 0.7000000000000001, 53.0
0.5499999999999999, 0.7000000000000001, 64.0
0.5499999999999999, 0.7000000000000001, 65.0
0.5499999999999999, 0.7000000000000001, 46.0
0.5499999999999999, 0.7000000000000001, 57.0
0.5499999999999999, 0.7000000000000001, 72.0
0.5499999999999999, 0.7000000000000001, 61.0
0.5499999999999999, 0.7000000000000001, 58.0
0.5499999999999999, 0.7000000000000001, 70.0
0.5499999999999999, 0.7000000000000001, 67.0
0.5499999999999999, 0.7000000000000001, 66.0
0.5499999999999999, 0.7000000000000001, 63.0
0.5499999999999999, 0.7000000000000001, 68.0
0.5499999999999999, 0.7000000000000001, 56.0
0.5499999999999999, 0.7000000000000001, 72.0
0.5499999999999999, 0.7000000000000001, 70.0
0.5499999999999999, 0.7500000000000001, -193.0
0.5499999999999999, 0.7500000000000001, -273.0
0.5499999999999999, 0.7500000000000001, -161.0
0.5499999999999999, 0.7500000000000001, -554.0
0.5499999999999999, 0.7500000000000001, -250.0
0.5499999999999999, 0.7500000000000001, -47.0
0.5499999999999999, 0.7500000000000001, -620.0
0.5499999999999999, 0.7500000000000001, -265.0
0.5499999999999999, 0.7500000000000001, -59.0
0.5499999999999999, 0.7500000000000001, -112.0
0.5499999999999999, 0.7500000000000001, -451.0
0.5499999999999999, 0.7500000000000001, 23.0
0.5499999999999999, 0.7500000000000001, -386.0
0.5499999999999999, 0.7500000000000001, -15.0
0.5499999999999999, 0.7500000000000001, 45.0
0.5499999999999999, 0.7500000000000001, 15.0
0.5499999999999999, 0.7500000000000001, -84.0
0.5499999999999999, 0.7500000000000001, -41.0
0.5499999999999999, 0.7500000000000001, -53.0
0.5499999999999999, 0.7500000000000001, 5.0
0.5499999999999999, 0.7500000000000001, -62.0
0.5499999999999999, 0.7500000000000001, 39.0
0.5499999999999999, 0.7500000000000001, -29.0
0.5499999999999999, 0.7500000000000001, 34.0
0.5499999999999999, 0.7500000000000001, 18.0
0.5499999999999999, 0.7500000000000001, -49.0
0.5499999999999999, 0.7500000000000001, 24.0
0.5499999999999999, 0.7500000000000001, -11.0
0.5499999999999999, 0.7500000000000001, -2.0
